Datetime,Ticker,Open,High,Low,Close,Volume
2025-04-22,RMS.PA,2306.0,2310.0,2235.0,2306.0,64050
2025-04-23,RMS.PA,2322.0,2404.0,2307.0,2358.0,88805
2025-04-24,RMS.PA,2363.0,2393.0,2331.0,2385.0,47340
2025-04-25,RMS.PA,2411.0,2423.0,2370.0,2381.0,61085
2025-04-16,RNO.PA,44.220001220703125,44.31999969482422,43.38999938964844,43.86000061035156,797843
2025-04-17,RNO.PA,43.95000076293945,44.18000030517578,43.33000183105469,43.88999938964844,1029707
2025-04-22,RNO.PA,44.220001220703125,44.54999923706055,43.79999923706055,44.54999923706055,1003382
2025-04-23,RNO.PA,45.06999969482422,45.650001525878906,44.7599983215332,44.95000076293945,1295472
2025-04-24,RNO.PA,45.0,46.970001220703125,44.959999084472656,46.91999816894531,1199368
2025-04-25,RNO.PA,47.0,47.2599983215332,46.470001220703125,46.790000915527344,983357
2025-04-16,SAF.PA,214.89999389648438,215.3000030517578,211.39999389648438,214.5,662327
2025-04-17,SAF.PA,214.3000030517578,215.3000030517578,211.0,212.1999969482422,451730
2025-04-22,SAF.PA,213.0,215.1999969482422,209.60000610351562,214.39999389648438,794446
2025-04-23,SAF.PA,217.0,220.89999389648438,216.60000610351562,219.39999389648438,787226
2025-04-24,SAF.PA,219.39999389648438,221.1999969482422,215.6999969482422,220.89999389648438,602860
2025-04-25,SAF.PA,230.8000030517578,232.6999969482422,225.5,230.10000610351562,845271
2025-04-16,SAN.PA,90.30999755859375,91.62000274658203,89.63999938964844,90.38999938964844,2678641
2025-04-17,SAN.PA,89.6500015258789,90.87000274658203,89.37000274658203,90.70999908447266,2027612
2025-04-22,SAN.PA,90.19999694824219,91.16000366210938,88.54000091552734,91.16000366210938,2221684
2025-04-23,SAN.PA,91.9000015258789,93.36000061035156,91.41000366210938,93.23999786376953,2641943
2025-04-24,SAN.PA,93.97000122070312,93.97000122070312,91.93000030517578,93.3499984741211,2475345
2025-04-25,SAN.PA,93.80000305175781,94.31999969482422,92.12999725341797,92.36000061035156,2810209
2025-04-16,SGO.PA,88.9800033569336,89.44000244140625,88.04000091552734,88.9000015258789,1167970
2025-04-17,SGO.PA,88.5999984741211,89.26000213623047,86.0199966430664,86.58000183105469,934645
2025-04-22,SGO.PA,85.86000061035156,85.91999816894531,84.66000366210938,85.91999816894531,1172725
2025-04-23,SGO.PA,88.0999984741211,91.18000030517578,87.5,90.0199966430664,1674466
2025-04-24,SGO.PA,89.37999725341797,90.4000015258789,88.08000183105469,90.30000305175781,938868
2025-04-25,SGO.PA,93.4800033569336,94.91999816894531,92.9800033569336,94.5,1874602
2025-04-16,STLAP.PA,8.199999809265137,8.22599983215332,7.955999851226807,8.218000411987305,4077836
2025-04-17,STLAP.PA,8.225000381469727,8.319999694824219,8.128000259399414,8.281999588012695,2874082
2025-04-22,STLAP.PA,7.841000080108643,7.89900016784668,7.264999866485596,7.716000080108643,9500835
2025-04-23,STLAP.PA,7.942999839782715,8.149999618530273,7.849999904632568,7.934000015258789,4982256
2025-04-24,STLAP.PA,7.914999961853027,8.128000259399414,7.8470001220703125,8.119000434875488,2467648
2025-04-25,STLAP.PA,8.267999649047852,8.380000114440918,8.092000007629395,8.194999694824219,2638307
2025-04-16,STMPA.PA,17.850000381469727,18.097999572753906,17.753999710083008,18.062000274658203,2443339
2025-04-17,STMPA.PA,18.152000427246094,18.323999404907227,17.733999252319336,17.93000030517578,2238239
2025-04-22,STMPA.PA,17.899999618530273,18.260000228881836,17.757999420166016,18.145999908447266,2533971
2025-04-23,STMPA.PA,18.75200080871582,19.48200035095215,18.59600067138672,19.22599983215332,4251649
