,uuid,title,publisher,link,providerPublishTime,type,thumbnail,relatedTickers
191,26b2dc9d-aa1e-3d81-bf80-d2613f0dd7df,Xilio Therapeutics Announces Pipeline and Business Updates and Fourth Quarter and Full Year 2024 Financial Results,GlobeNewswire,https://finance.yahoo.com/news/xilio-therapeutics-announces-pipeline-business-113000164.html,1741692600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/w3j6s6GyGXevQnSvYrKEMg--~B/aD0yODk7dz00NjI7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/790a3773663b9c214f4e9c03501ad13e', 'width': 462, 'height': 289, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/49AMUhxNR5kzmmPnQvrRww--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/globenewswire.com/790a3773663b9c214f4e9c03501ad13e', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['XLO']
192,3ab75708-0515-3ff4-803b-88ebb4f434bb,Context Labs Unveils Open Decarbonization Project with Major Ecosystem Leaders,PR Newswire,https://finance.yahoo.com/news/context-labs-unveils-open-decarbonization-113000146.html,1741692600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/kPBrkS17VGfHxaSuAVOgqQ--~B/aD0xNjt3PTE2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/933d41f0ce9f580616f1f1e0ef56abaa', 'width': 16, 'height': 16, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/k1hNKXeNiBPcULYow7EGXw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/933d41f0ce9f580616f1f1e0ef56abaa', 'width': 140, 'height': 140, 'tag': '140x140'}]}",
193,40bf095a-2d57-387d-921e-ee742f8debfd,Biogen Initiates Phase 3 Study of Felzartamab for the Treatment of Late Antibody-Mediated Rejection (AMR) in Kidney Transplant Patients,GlobeNewswire,https://finance.yahoo.com/news/biogen-initiates-phase-3-study-113000360.html,1741692600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/Usad_0vByWWo5BOAvLTZHg--~B/aD0yOTA7dz04NjU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/d8db71a830aa632e702f24ebd736c00d', 'width': 865, 'height': 290, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/0J7xwYxnhrAhYkLIdQYxNA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/globenewswire.com/d8db71a830aa632e702f24ebd736c00d', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['BIIB']
194,52acd8cc-6141-3373-b50e-1c0071f9fb3b,Holley Reports Fourth Quarter and Full Year 2024 Results; Transformative Year Begins to Ignite Growth Across Key Business Areas,Business Wire,https://finance.yahoo.com/news/holley-reports-fourth-quarter-full-113000876.html,1741692600,STORY,,"['HLLY', 'HLLY-WS']"
195,6c923e70-0585-3cf4-976c-86339cea0240,EnergyHub and Eguana Complete Product Integration,Newsfile,https://finance.yahoo.com/news/energyhub-eguana-complete-product-integration-113000467.html,1741692600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/B.OyuyL5iDfSlwTNlBMU5g--~B/aD00MDA7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/newsfile_64/9669dee4fa5832e2564e7f4341d5c1cd', 'width': 400, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/313HbTNDvgiCj0bx94jDqw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/newsfile_64/9669dee4fa5832e2564e7f4341d5c1cd', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['EGTYF']
196,6f524a7f-ee97-30ec-9425-a30d6eeab3aa,"I'm 62, have $1.2M saved and plan to retire in 2026 — but Trump's reforms have me worried. Should I keep working?",Moneywise,https://finance.yahoo.com/news/im-62-1-2m-saved-113000179.html,1741692600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/42gIm6SUTkJjl5XgK8JRtQ--~B/aD00MDA7dz03Mjg7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/moneywise_327/307d910d37e827dde58f19acd73aa848', 'width': 728, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/p8gcNBgFBCIYB3bm6lRQvA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/moneywise_327/307d910d37e827dde58f19acd73aa848', 'width': 140, 'height': 140, 'tag': '140x140'}]}",
197,7d2006b9-6d94-3eb6-a488-f46cc32c1a45,King Copper Discovery Corp. Trades as KCP Effective Today,GlobeNewswire,https://finance.yahoo.com/news/king-copper-discovery-corp-trades-113000148.html,1741692600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/wIY5yMTO.T69pHM5LWzshQ--~B/aD0xNDY7dz0zNjc7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/f53518e42cac503a8744305a4ede0ca0', 'width': 367, 'height': 146, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/YhW6f_6f6XMdL7CTn1SvLg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/globenewswire.com/f53518e42cac503a8744305a4ede0ca0', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['TBXXF']
198,81833937-b652-3013-bccf-e6798b96987f,Twist Bioscience Offers Clonal Genes for Global Academic Researchers at Express Speed for No Extra Cost,Business Wire,https://finance.yahoo.com/news/twist-bioscience-offers-clonal-genes-113000927.html,1741692600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/aKcw574OQeG5lLKGEtixWw--~B/aD0yNDA7dz00ODA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/business-wire.com/e576d13d378a3f782c86ee5bcae2e7c3', 'width': 480, 'height': 240, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/BSVs6DkdmAbQ.zfUNlCpMg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/business-wire.com/e576d13d378a3f782c86ee5bcae2e7c3', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['TWST']
199,842bd224-b6f4-3914-9e5e-7ee8f63cb9d2,Agenus Reports Q4 and Year-End 2024 Results; Strategic Operational Improvements and Significant Cost Reductions Enhance Sustainability of Promising BOT/BAL Program,Business Wire,https://finance.yahoo.com/news/agenus-reports-q4-end-2024-113000503.html,1741692600,STORY,,['AGEN']
200,100bb201-ec04-3a9e-8c52-4f7d18a90899,President Trump Just Broke This Stock Market Record. Here's Why It Matters.,Investor's Business Daily,https://finance.yahoo.com/m/100bb201-ec04-3a9e-8c52-4f7d18a90899/president-trump-just-broke.html,1741692703,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/hukbcwNmEcobBiLLipwuPQ--~B/aD01MTE7dz0xMDAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/86c9a19c2703203b84d9c991ae504822', 'width': 1000, 'height': 511, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/QoBKPNqMa2WoApmJMfr9YQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/86c9a19c2703203b84d9c991ae504822', 'width': 140, 'height': 140, 'tag': '140x140'}]}",
201,f90ce1f3-cf44-3de1-b5f9-e0a695c34882,Trimble and Daimler Truck North America Modernize Truck Maintenance with New Integration Simplifying Repairs,PR Newswire,https://finance.yahoo.com/news/trimble-daimler-truck-north-america-113100627.html,1741692660,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/Pykje1WJvaFcXZN652nuFw--~B/aD0yMTg7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/237e846e597aea4fea4a37d4dd6dc0ea', 'width': 400, 'height': 218, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/vvzbEQQ4n.LhPFxIu6HnpA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/237e846e597aea4fea4a37d4dd6dc0ea', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['TRMB']
202,09aed2d8-1eec-3097-a479-f14a275be7b8,Silver Dollar Completes Initial Exploration Drilling Program at the Ranger-Page Project in Idaho's Silver Valley,Newsfile,https://finance.yahoo.com/news/silver-dollar-completes-initial-exploration-113000985.html,1741692600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/okSdgB6DolT3Z3unaJzAeg--~B/aD0yNTc7dz01NTA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/newsfile_64/15e4b6ba061c52bc6b7747f06c3d9009', 'width': 550, 'height': 257, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/TliM8L6FWM0X36_oEwrWCg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/newsfile_64/15e4b6ba061c52bc6b7747f06c3d9009', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['SLVDF']
203,1d9ec8e0-a1f5-3ef1-badd-e3ac4f64bca1,Peruvian Metals Corp. Provides Corporate Update,Newsfile,https://finance.yahoo.com/news/peruvian-metals-corp-provides-corporate-113000083.html,1741692600,STORY,,['DUVNF']
204,3ab75708-0515-3ff4-803b-88ebb4f434bb,Context Labs Unveils Open Decarbonization Project with Major Ecosystem Leaders,PR Newswire,https://finance.yahoo.com/news/context-labs-unveils-open-decarbonization-113000146.html,1741692600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/kPBrkS17VGfHxaSuAVOgqQ--~B/aD0xNjt3PTE2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/933d41f0ce9f580616f1f1e0ef56abaa', 'width': 16, 'height': 16, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/k1hNKXeNiBPcULYow7EGXw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/933d41f0ce9f580616f1f1e0ef56abaa', 'width': 140, 'height': 140, 'tag': '140x140'}]}",
205,6c923e70-0585-3cf4-976c-86339cea0240,EnergyHub and Eguana Complete Product Integration,Newsfile,https://finance.yahoo.com/news/energyhub-eguana-complete-product-integration-113000467.html,1741692600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/B.OyuyL5iDfSlwTNlBMU5g--~B/aD00MDA7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/newsfile_64/9669dee4fa5832e2564e7f4341d5c1cd', 'width': 400, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/313HbTNDvgiCj0bx94jDqw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/newsfile_64/9669dee4fa5832e2564e7f4341d5c1cd', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['EGTYF']
206,8e9e1f46-c8aa-3453-977a-a1f2616f238d,Recognizing the Best in Automotive Retail: Cars.com 2025 Dealer of the Year Awards,PR Newswire,https://finance.yahoo.com/news/recognizing-best-automotive-retail-cars-113000014.html,1741692600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/VfFSAY8mFh9TFIi9e691_Q--~B/aD0xNTc7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/9cd7894b9e69b99e03877cb08e9ad596', 'width': 400, 'height': 157, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/hCVPrA_gmM1HuA7Ts8voaw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/9cd7894b9e69b99e03877cb08e9ad596', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['CARS']
207,916da660-afd8-3156-a04e-2391089fe7f5,SWAIA Native Fashion Week (SNFW) Announces 2025 Designer Lineup,PR Newswire,https://finance.yahoo.com/news/swaia-native-fashion-week-snfw-113000056.html,1741692600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/B69GiLRDlTRCKNSn.OH68Q--~B/aD00MDA7dz0zMjA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/8061e96d104754edd0f5e085aab1cb55', 'width': 320, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/NArKhs_q50DlkDrNgFNHrw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/8061e96d104754edd0f5e085aab1cb55', 'width': 140, 'height': 140, 'tag': '140x140'}]}",
208,a43baba0-33af-3d33-94cc-e766c8d7678e,Inc. Names Popilush CEO Eve DeMartine to Its 2025 Female Founders 500 List,PR Newswire,https://finance.yahoo.com/news/inc-names-popilush-ceo-eve-113000224.html,1741692600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/ekP_iuOfqAr6JgJr62dTtg--~B/aD04Mjt3PTQwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/prnewswire.com/4e91ad93c5172ce59a91f2955ab68747', 'width': 400, 'height': 82, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/Hi5ZRKIg39qIy2hndTblzA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/4e91ad93c5172ce59a91f2955ab68747', 'width': 140, 'height': 140, 'tag': '140x140'}]}",
209,df674e7b-0bd6-3a4b-bc41-760b5795d31a,"Jordahl® USA Introduces New Protective Enclosures for Wiferion® Wireless Charging Stations for AGVs, AMRs & Mobile Robotics",PR Newswire,https://finance.yahoo.com/news/jordahl-usa-introduces-protective-enclosures-113000934.html,1741692600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/zcmvFXP4BnN6gBWREKJKEg--~B/aD0xNjt3PTE2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/7b68a947d7cf46cc02cb066b10a36319', 'width': 16, 'height': 16, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/iPcXjMPev1rnMOjBkksMyA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/7b68a947d7cf46cc02cb066b10a36319', 'width': 140, 'height': 140, 'tag': '140x140'}]}",
210,baeb54dd-1341-3adb-8561-9392cd2f0f8e,Wealthtech firms OneVest and Envestnet enter alliance,Private Banker International,https://finance.yahoo.com/m/baeb54dd-1341-3adb-8561-9392cd2f0f8e/wealthtech-firms-onevest-and.html,1741692531,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/XFl2kxbbycsoyUSPkbQRuw--~B/aD04MTA7dz0xNDQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/private_banker_international_938/f4aa9b17c978a505bcad9ef94f4f3db5', 'width': 1440, 'height': 810, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/16zEcs4UhnkkXaB_S1Kdlw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/private_banker_international_938/f4aa9b17c978a505bcad9ef94f4f3db5', 'width': 140, 'height': 140, 'tag': '140x140'}]}",
211,96cc55bc-1363-3647-9cb6-34bf9094a66f,Wrangler brings Accelerating Circularity jeans to market,Just Style,https://finance.yahoo.com/m/96cc55bc-1363-3647-9cb6-34bf9094a66f/wrangler-brings-accelerating.html,1741692495,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/EUz5xaQznCn4fqt0PezonQ--~B/aD04MTA7dz0xNDQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/just_style_482/d6779b848ac6a5d518b91211c9fbbe48', 'width': 1440, 'height': 810, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/7nmKURX_PAgDBdAdah_EMA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/just_style_482/d6779b848ac6a5d518b91211c9fbbe48', 'width': 140, 'height': 140, 'tag': '140x140'}]}",
212,3484d011-118c-373e-b72b-94c7c3585fb8,"Amid deglobalising trade, experts seek AI safeguards for clinical trial supply",Pharmaceutical Technology,https://finance.yahoo.com/m/3484d011-118c-373e-b72b-94c7c3585fb8/amid-deglobalising-trade%2C.html,1741692481,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/84J7DAf8QeTTHmujq3wapg--~B/aD04MTA7dz0xNDQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/pharmaceutical_technology_376/639c19759da77236cea543d5c7281a23', 'width': 1440, 'height': 810, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/IHnRPfd2eHFhCRQvZaY.GQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/pharmaceutical_technology_376/639c19759da77236cea543d5c7281a23', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['GLDAF']
213,8125040a-98d3-3f23-8731-96cb32e4d9b5,Imparta Launches 'Selling in a World of Tariffs' - The First Sales Training Programme Designed for the New Trade Landscape,PR Newswire,https://finance.yahoo.com/news/imparta-launches-selling-world-tariffs-112800604.html,1741692480,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/j3ALZu4xBSep2hjmGb_iqw--~B/aD0xMDI7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/06512e0efc450ba2b7823307e33f1404', 'width': 400, 'height': 102, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/8r8f_RkE2g.CRwSwqZgR8g--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/06512e0efc450ba2b7823307e33f1404', 'width': 140, 'height': 140, 'tag': '140x140'}]}",
214,b754ce92-d995-3b15-874f-1effdc64c5c4,Man Group PLC : Form 8.3 - American Axle & Manufacturing Holdings Inc,GlobeNewswire,https://finance.yahoo.com/news/man-group-plc-form-8-112800718.html,1741692480,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/fwEB.B2Fgx5ztSBKPf9Xsg--~B/aD0xMzc7dz0xNTQ7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/3da2d3764696177cd31e5b87aac131c5', 'width': 154, 'height': 137, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/WP68I.U_bd3i62IPukxqsQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/globenewswire.com/3da2d3764696177cd31e5b87aac131c5', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['MNGPF']
215,659f9130-5e12-339b-bc77-a109662da591,Man Group PLC : Form 8.3 - Serica Energy plc,GlobeNewswire,https://finance.yahoo.com/news/man-group-plc-form-8-112600946.html,1741692360,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/fwEB.B2Fgx5ztSBKPf9Xsg--~B/aD0xMzc7dz0xNTQ7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/3da2d3764696177cd31e5b87aac131c5', 'width': 154, 'height': 137, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/WP68I.U_bd3i62IPukxqsQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/globenewswire.com/3da2d3764696177cd31e5b87aac131c5', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['MNGPF']
216,ba252b47-68ca-35c2-b53f-ea4c7bda67b5,Geologica Announces Anomalous Gold Zone at Lincoln,Newsfile,https://finance.yahoo.com/news/geologica-announces-anomalous-gold-zone-112600460.html,1741692360,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/89K1AZ953maDmsm8KDDcNw--~B/aD01NTk7dz01NTA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/newsfile_64/c15430b65a7edfd4c8a3168f92febbd8', 'width': 550, 'height': 559, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/HzZpdr61xJOzZ4LM0uf7OQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/newsfile_64/c15430b65a7edfd4c8a3168f92febbd8', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['862.F', 'GRCM.CN']"
217,7d5b4d32-decf-35f6-a1e6-69239ccb2527,Kohl's: Fiscal Q4 Earnings Snapshot,Associated Press Finance,https://finance.yahoo.com/news/kohls-fiscal-q4-earnings-snapshot-112521798.html,1741692321,STORY,,['KSS']
218,e16f9489-a0c7-3bcf-abcb-e13ba4a518fd,Gaotu Techedu Projects a Meaningful Reduction in Non-GAAP Operating Loss for 2025,PR Newswire,https://finance.yahoo.com/news/gaotu-techedu-projects-meaningful-reduction-112500223.html,1741692300,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/i.NAI4iMrrYZC.tc8kPTNg--~B/aD0xNjt3PTE2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/fff2947367f748f3fac0557eb61347c4', 'width': 16, 'height': 16, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/U0JbhuBtg4koOvdj.EWeqg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/fff2947367f748f3fac0557eb61347c4', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['GOTU']
219,0afe8fc1-90d9-3334-abd3-b0331687a7a2,Man Group PLC : Form 8.3 - Dalata Hotel Group,GlobeNewswire,https://finance.yahoo.com/news/man-group-plc-form-8-112400898.html,1741692240,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/fwEB.B2Fgx5ztSBKPf9Xsg--~B/aD0xMzc7dz0xNTQ7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/3da2d3764696177cd31e5b87aac131c5', 'width': 154, 'height': 137, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/WP68I.U_bd3i62IPukxqsQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/globenewswire.com/3da2d3764696177cd31e5b87aac131c5', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['MNGPF']
220,100bb201-ec04-3a9e-8c52-4f7d18a90899,President Trump Just Broke This Stock Market Record. Here's Why It Matters.,Investor's Business Daily,https://finance.yahoo.com/m/100bb201-ec04-3a9e-8c52-4f7d18a90899/president-trump-just-broke.html,1741692703,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/hukbcwNmEcobBiLLipwuPQ--~B/aD01MTE7dz0xMDAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/86c9a19c2703203b84d9c991ae504822', 'width': 1000, 'height': 511, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/QoBKPNqMa2WoApmJMfr9YQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ibd.com/86c9a19c2703203b84d9c991ae504822', 'width': 140, 'height': 140, 'tag': '140x140'}]}",
221,f90ce1f3-cf44-3de1-b5f9-e0a695c34882,Trimble and Daimler Truck North America Modernize Truck Maintenance with New Integration Simplifying Repairs,PR Newswire,https://finance.yahoo.com/news/trimble-daimler-truck-north-america-113100627.html,1741692660,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/Pykje1WJvaFcXZN652nuFw--~B/aD0yMTg7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/237e846e597aea4fea4a37d4dd6dc0ea', 'width': 400, 'height': 218, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/vvzbEQQ4n.LhPFxIu6HnpA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/237e846e597aea4fea4a37d4dd6dc0ea', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['TRMB']
222,09aed2d8-1eec-3097-a479-f14a275be7b8,Silver Dollar Completes Initial Exploration Drilling Program at the Ranger-Page Project in Idaho's Silver Valley,Newsfile,https://finance.yahoo.com/news/silver-dollar-completes-initial-exploration-113000985.html,1741692600,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/okSdgB6DolT3Z3unaJzAeg--~B/aD0yNTc7dz01NTA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/newsfile_64/15e4b6ba061c52bc6b7747f06c3d9009', 'width': 550, 'height': 257, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/TliM8L6FWM0X36_oEwrWCg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/newsfile_64/15e4b6ba061c52bc6b7747f06c3d9009', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['SLVDF']
223,1d9ec8e0-a1f5-3ef1-badd-e3ac4f64bca1,Peruvian Metals Corp. Provides Corporate Update,Newsfile,https://finance.yahoo.com/news/peruvian-metals-corp-provides-corporate-113000083.html,1741692600,STORY,,['DUVNF']
